td_x1_d,adrc_u,eso_z3,eso_z2,esf_e1_d,eso_z1_d,yaw_actual,yaw_dps,yaw_imu_d,yawenc
140.546,-0.0751213,2.90506,-0.00909366,-0.00532755,140.551,140.55,0.33,22.73,140.549
140.546,-0.0727401,2.95952,0.0112503,-0.00523192,140.551,140.552,0.64,22.73,140.554
140.546,-0.0727401,2.95952,0.0112503,-0.00523192,140.551,140.552,0.64,22.73,140.549
140.546,-0.0742641,3.02078,0.0334567,-0.00531389,140.551,140.552,0.09,22.73,140.549
140.546,-0.0742641,3.02078,0.0334567,-0.00531389,140.551,140.552,0.09,22.73,140.549
140.546,-0.0759748,2.95271,0.00528907,-0.00545049,140.551,140.551,-0.57,22.73,140.549
140.546,-0.0759748,2.95271,0.00528907,-0.00545049,140.551,140.551,-0.57,22.73,140.549
140.546,-0.07405,2.73898,-0.0776674,-0.00539585,140.551,140.549,-0.76,22.73,140.549
140.546,-0.07405,2.73898,-0.0776674,-0.00539585,140.551,140.549,-0.76,22.73,140.549
140.546,-0.0680422,2.37551,-0.214954,-0.00502702,140.55,140.547,-0.94,22.73,140.549
140.546,-0.0680422,2.37551,-0.214954,-0.00502702,140.55,140.547,-0.94,22.73,140.543
140.546,-0.0578486,2.09644,-0.314829,-0.00422106,140.549,140.547,0.03,22.73,140.543
140.546,-0.0578486,2.09644,-0.314829,-0.00422106,140.549,140.547,0.03,22.73,140.543
140.546,-0.0500546,2.07193,-0.313417,-0.00329215,140.549,140.549,0.82,22.73,140.549
140.546,-0.0500546,2.07193,-0.313417,-0.00329215,140.549,140.549,0.82,22.73,140.543
140.546,-0.0494295,2.25027,-0.234229,-0.00262279,140.548,140.55,0.7,22.73,140.543
140.546,-0.0494295,2.25027,-0.234229,-0.00262279,140.548,140.55,0.7,22.73,140.543
140.546,-0.0544991,2.51436,-0.124981,-0.00232226,140.548,140.551,0.27,22.73,140.554
140.546,-0.0544991,2.51436,-0.124981,-0.00232226,140.548,140.551,0.27,22.73,140.554
140.546,-0.06196,2.73762,-0.0353173,-0.00233592,140.548,140.551,-0.21,22.73,140.554
140.546,-0.06196,2.73762,-0.0353173,-0.00233592,140.548,140.551,-0.21,22.73,140.554
