140	-0.958744
140	-0.965142
140	-0.974503
140	-0.973270
140	-0.971382
136	-0.975608
136	-0.978930
136	-0.974692
136	-0.968700
136	-0.969764
136	-0.978971
136	-0.985247
132	-0.996794
132	-1.027426
132	-1.045575
128	-1.037783
128	-0.927519
128	-0.852693
224	-0.834815
224	-0.845839
224	-0.859136
224	-0.863108
224	-0.917899
224	-1.046976
220	-1.092708
220	-1.127024
220	-1.184551
220	-1.219450
220	-1.227560
220	-1.239241
316	-1.243276
316	-1.241475
316	-1.237820
316	-1.234164
316	-1.237454
316	-1.233194
316	-1.211997
316	-1.198626
308	-1.195761
308	-1.194894
308	-1.199227
308	-1.210729
308	-1.220902
308	-1.235046
308	-1.230205
304	-1.217195
304	-1.209167
304	-1.203885
304	-1.200741
304	-1.195217
304	-1.190572
304	-1.185040
300	-1.184274
300	-1.189054
300	-1.187830
300	-1.178241
300	-1.159099
300	-1.148637
296	-1.145861
296	-1.147637
296	-1.152719
296	-1.154541
296	-1.154552
296	-1.154575
292	-1.154478
292	-1.151206
288	-1.143691
288	-1.141315
284	-1.138511
284	-1.136046
284	-1.133834
284	-1.130772
284	-1.129113
284	-1.124991
284	-1.117433
280	-1.116098
280	-1.114746
280	-1.117909
280	-1.117800
280	-1.113841
280	-1.110152
280	-1.104639
276	-1.097453
276	-1.095628
276	-1.093377
276	-1.091066
276	-1.092155
276	-1.096580
276	-1.101178
272	-1.099243
272	-1.098333
272	-1.097006
272	-1.095410
272	-1.092040
272	-1.090205
272	-1.086806
268	-1.081345
268	-1.077311
268	-1.065982
268	-1.063822
268	-1.063237
268	-1.058922
264	-1.052569
264	-1.052603
264	-1.049724
264	-1.037329
264	-1.031049
264	-1.027172
264	-1.022650
260	-1.017489
260	-1.018849
260	-1.019939
260	-1.019459
260	-1.016979
260	-1.014346
260	-1.010686
256	-1.004945
256	-1.005467
252	-0.984247
252	-0.984544
252	-0.984877
248	-0.984012
248	-0.982275
248	-0.979177
248	-0.980332
248	-0.981632
248	-0.978553
248	-0.978427
244	-0.981562
244	-0.972221
244	-0.974361
244	-0.971271
240	-0.970902
240	-0.973785
240	-0.980673
240	-0.983740
240	-0.978867
240	-0.979595
240	-0.981621
240	-0.985322
240	-0.985687
236	-0.987273
236	-0.982032
236	-0.977383
236	-0.974279
236	-0.976826
236	-0.979280
236	-0.974598
236	-0.966226
228	-0.962342
228	-0.962140
228	-0.964857
228	-0.965674
228	-0.960222
228	-0.955292
228	-0.953426
224	-0.957707
224	-0.961123
224	-0.967267
224	-0.965412
224	-0.959300
224	-0.956154
224	-0.958181
220	-0.966777
220	-0.971451
220	-0.969911
220	-0.966387
220	-0.969159
220	-0.973544
212	-0.962457
212	-0.961947
212	-0.958032
212	-0.956480
212	-0.958549
212	-0.959975
208	-0.962224
208	-0.961783
208	-0.955992
208	-0.950899
208	-0.950270
208	-0.953481
204	-0.955493
204	-0.955715
204	-0.953838
204	-0.954584
204	-0.957239
204	-0.957866
204	-0.957139
200	-0.955032
200	-0.956203
200	-0.958504
200	-0.962144
200	-0.960444
196	-0.959227
196	-0.956646
196	-0.959390
196	-0.959241
196	-0.955588
196	-0.955718
196	-0.955932
192	-0.956781
192	-0.957092
192	-0.955857
192	-0.954947
192	-0.955979
192	-0.954386
192	-0.951909
192	-0.955358
188	-0.955895
188	-0.959118
188	-0.959723
188	-0.958188
188	-0.955127
188	-0.951636
184	-0.956033
184	-0.961009
184	-0.961569
184	-0.960302
184	-0.958572
184	-0.956345
176	-0.950849
176	-0.945309
176	-0.948698
176	-0.950884
176	-0.950781
176	-0.946538
176	-0.947760
172	-0.952994
172	-0.954880
172	-0.955803
172	-0.956845
172	-0.955478
172	-0.953074
168	-0.961197
168	-0.964386
168	-0.963586
168	-0.964531
168	-0.963864
168	-0.965875
168	-0.972412
164	-0.971886
164	-0.972045
164	-0.971203
164	-0.969858
164	-0.965858
164	-0.964673
160	-0.960517
160	-0.962220
160	-0.965914
160	-0.961559
160	-0.958245
160	-0.955483
160	-0.956430
156	-0.956408
156	-0.958548
156	-0.956281
156	-0.955528
156	-0.953656
156	-0.951966
156	-0.950854
152	-0.947190
152	-0.949197
152	-0.951126
152	-0.953677
152	-0.951571
152	-0.951528
148	-0.951994
148	-0.956343
148	-0.958685
148	-0.962878
148	-0.966398
144	-0.971058
144	-0.972141
140	-0.975936
140	-0.975810
140	-0.973532
140	-0.969658
140	-0.966332
140	-0.961200
136	-0.958958
136	-0.962538
136	-0.971633
136	-0.978622
136	-0.993247
136	-1.023599
136	-1.060574
136	-1.114772
136	-1.150079
132	-1.089132
132	-0.992470
132	-0.885614
132	-0.829412
132	-0.779155
132	-0.760083
228	-0.809413
228	-0.861086
228	-0.894041
228	-0.899738
228	-0.886220
228	-0.856267
228	-0.811340
224	-0.790821
224	-0.777497
